n_words_q,n_words_a_solution,n_words_a_lecture,Text_Length,Word_Count,Nouns,Verbs,Adjectives,Adverbs,Num_Numbers,Num_Commas,Num_Complex_Words,Num_Unique_Words,Num_Content_Words,Num_Content_Words_No_Stopwords,Word_Length_Syllables,Avg_Sentence_Length,Num_Prepositional_Phrases,Num_Negated_Words_Stem,Num_Negated_Words_Lead_In,Num_Main_Noun_Phrases,Avg_Main_NP_Length,Num_Verb_Phrases,Prop_Active_Voice_Verbs,Prop_Passive_Voice_Verbs,Ratio_Active_to_Passive_Verbs,Num_Words_Before_Main_Verb,Num_Agentless_Passive_Constructions,Word_Length_Std_Dev,Num_Polysemic_Words,Num_Word_Senses,Num_Word_Senses_For_Content_Words,Num_Word_Senses_For_Nouns,Num_Word_Senses_For_Verbs,Num_Word_Senses_For_Non_Auxiliary_Verbs,Num_Word_Senses_For_Adjectives,Num_Word_Senses_For_Adverbs,Distance_To_Root_Nouns,Distance_To_Root_Verbs,flesch_kincaid_grade,flesch_kincaid_ease,coleman_liau_index,automated_readability_index,smog_index,gunning_fog,traenkle_bailer_index,education_level
10,71,201,1581,268,77,49,27,5,2,12,23,93,167,155,1.5261194029850746,13.954545454545455,26,0,0,83,1.8674698795180722,40,0.8275862068965517,0.1724137931034483,4.8,2.736842105263158,5,2.2825179210033584,64,624,517,96,241,183,62,14,4.79430185199416,1.8202062613834231,6.0,75.3,9.21,7.9,8.3,6.05,94.79205741112618,high
6,29,66,478,90,26,19,8,4,0,1,3,37,58,49,1.1111111111111112,8.666666666666666,6,3,2,28,1.9642857142857142,15,1.0,0.0,11.0,2.888888888888889,0,1.4107611114502152,25,300,219,72,91,33,11,6,5.598809523809524,1.5415286467918046,0.3,106.16,4.54,2.7,6.0,3.0,136.160632,elementary
4,140,11,735,139,52,27,16,1,0,6,8,71,100,80,1.2877697841726619,9.055555555555555,11,0,0,52,1.7692307692307692,19,1.0,0.0,13.0,1.2857142857142858,0,1.990843903541592,52,481,368,142,124,60,46,2,7.563598484848485,1.3929965940492257,1.6,97.5,4.25,2.6,6.4,3.66,120.58647205115905,elementary
22,19,165,1083,182,56,33,11,6,0,7,21,98,117,95,1.543956043956044,12.294117647058824,14,2,0,58,1.896551724137931,24,1.0,0.0,16.0,2.6363636363636362,0,2.888312648889412,69,744,605,181,284,200,19,19,5.515572344322344,1.8889891828345102,6.1,69.58,8.96,6.8,9.2,6.92,120.71064901357467,middle
16,74,97,968,173,51,40,8,4,23,1,4,63,103,96,1.30635838150289,11.823529411764707,16,0,0,56,1.7678571428571428,32,1.0,0.0,24.0,3.6,0,1.894931347054677,49,527,399,103,224,160,19,10,5.86360544217687,1.4835587271345785,3.9,85.99,6.01,4.3,6.5,5.16,102.03735750017002,elementary
28,36,268,1709,297,89,58,26,16,0,4,39,175,208,167,1.5387205387205387,11.928571428571429,32,4,4,93,1.7526881720430108,41,0.8928571428571429,0.10714285714285714,8.333333333333334,2.65,3,2.6688849053674373,135,1364,1178,355,492,427,74,32,6.062730682016396,1.8923537382684494,6.4,68.77,8.39,6.5,9.6,7.63,83.27653802405001,middle
6,28,126,826,127,44,21,12,8,36,11,20,62,89,67,1.7086614173228347,12.923076923076923,11,0,0,44,1.8863636363636365,8,0.7142857142857143,0.2857142857142857,2.5,2.2,2,2.8123136059507368,42,432,325,92,113,74,63,25,7.025436179981636,1.735934065934066,5.3,77.03,7.64,6.1,10.0,6.67,108.34633631496062,middle
14,1,1,94,14,8,2,1,1,0,0,2,14,12,10,1.7142857142857142,5.333333333333333,0,0,0,6,1.5,3,1.0,0.0,2.0,1.5,0,2.1911230928825667,9,185,178,51,10,10,0,15,6.396924603174603,0.9,4.8,72.83,12.77,9.3,0.0,2.8,220.42377866666666,elementary
11,167,154,2094,352,103,63,45,18,0,22,62,144,230,205,1.6448863636363635,17.695652173913043,35,0,0,88,2.0795454545454546,47,0.75,0.25,3.0,5.409090909090909,7,2.580421357097575,109,1005,818,195,393,309,105,45,5.845546814296814,1.7693956454137452,9.3,55.95,9.97,9.5,11.6,8.96,88.84716281422922,high
10,83,201,1694,290,81,49,27,5,2,14,29,98,171,159,1.506896551724138,15.045454545454545,36,0,0,88,1.9090909090909092,40,0.8148148148148148,0.18518518518518517,4.4,3.6842105263157894,5,2.3173234796621682,70,657,528,100,240,182,67,14,5.227846227846228,2.1606925318752968,6.4,74.29,9.21,8.1,8.8,6.52,60.72175345454545,high
7,44,131,1129,166,56,27,28,11,2,12,42,93,122,105,1.8614457831325302,13.8,12,1,0,49,1.9387755102040816,17,0.8,0.2,4.0,2.4,2,2.874352628649108,67,573,488,143,132,93,61,24,5.271732996732998,1.3241705662758296,10.0,43.19,13.38,11.2,12.0,9.72,125.18056383614457,high
14,1,264,1652,289,62,68,18,7,0,15,34,104,158,136,1.4602076124567474,17.944444444444443,26,0,0,84,1.630952380952381,49,0.8076923076923077,0.19230769230769232,4.2,3.4375,5,2.365582771512409,76,710,546,122,249,178,62,23,5.290380952380953,1.6543040207126898,7.2,72.05,9.1,8.8,10.5,8.1,100.2357522706651,middle
7,28,88,562,97,40,16,6,2,30,8,3,47,68,52,1.288659793814433,11.909090909090908,9,0,0,35,1.8857142857142857,8,0.6666666666666666,0.3333333333333333,2.0,1.8333333333333333,2,1.8811537695599247,36,345,267,126,95,56,34,4,6.734195597430891,1.5970009157509155,2.6,94.86,3.34,2.5,6.1,5.18,101.60434570946578,middle
11,1,86,662,105,32,33,5,3,0,6,19,70,73,58,1.561904761904762,10.416666666666666,11,1,1,30,1.8,26,0.5714285714285714,0.42857142857142855,1.3333333333333333,4.333333333333333,3,2.3580613890947006,49,473,317,89,216,145,10,6,4.9377223018527365,1.5151661647438284,5.5,71.0,10.64,8.0,9.1,6.19,88.13380952380953,elementary
36,62,173,1443,249,74,52,15,14,13,9,34,96,164,134,1.5060240963855422,17.6875,30,0,0,76,1.4605263157894737,40,0.9259259259259259,0.07407407407407407,12.5,6.214285714285714,2,2.214778423187092,78,934,751,182,416,352,58,37,5.502148178618767,1.4891132452150382,7.1,72.36,8.87,8.5,10.3,7.75,63.08766306024094,middle
7,26,88,546,97,37,18,7,3,20,6,3,47,69,51,1.309278350515464,11.545454545454545,9,0,0,34,1.8823529411764706,8,0.6666666666666666,0.3333333333333333,2.0,1.8333333333333333,2,1.9042886414876399,35,362,287,125,96,57,45,4,6.666735279970574,1.6417785917785916,2.5,95.06,3.11,2.1,6.1,5.12,101.89463807310213,elementary
14,152,76,1645,271,102,54,19,4,0,5,33,109,186,154,1.4538745387453875,10.35483870967742,29,1,3,97,1.9690721649484537,42,0.9333333333333333,0.06666666666666667,14.0,2.1724137931034484,2,2.313096915784506,80,842,675,198,376,299,26,6,6.3889145133826,1.6030877152329979,4.4,79.36,8.78,6.5,9.0,5.31,85.43011666896797,elementary
28,36,268,1711,297,88,59,26,16,0,4,40,175,208,167,1.5420875420875422,11.928571428571429,32,4,4,92,1.75,42,0.8928571428571429,0.10714285714285714,8.333333333333334,2.65,3,2.674935315066651,134,1363,1177,353,492,427,74,32,6.078132575958663,1.8461987690423896,6.4,68.77,8.45,6.5,9.6,7.63,83.27653802405001,middle
6,61,122,1159,188,63,35,20,5,0,4,27,89,125,102,1.553191489361702,11.31578947368421,18,4,4,59,1.9152542372881356,23,0.5789473684210527,0.42105263157894735,1.375,2.769230769230769,6,2.659249980205032,68,642,494,154,252,181,69,1,6.452312925170069,1.949415471282639,4.8,78.35,10.41,7.9,8.7,6.73,98.45340680851061,high
11,1,127,869,130,38,41,11,3,0,8,29,70,93,76,1.7461538461538462,11.692307692307692,16,2,2,39,1.7179487179487178,30,0.6153846153846154,0.38461538461538464,1.6,4.545454545454546,3,2.545689011717397,54,497,343,94,234,163,21,3,5.0811024623524625,1.2891668658826552,7.2,61.33,13.26,10.4,10.6,7.08,64.69729169230769,middle
38,37,291,1873,328,77,71,37,16,0,8,55,178,216,171,1.600609756097561,13.142857142857142,27,6,5,95,1.6736842105263159,48,0.8461538461538461,0.15384615384615385,5.5,3.2666666666666666,4,2.7835549514527798,135,1377,1206,299,536,465,110,38,6.115931114740639,1.741306849879153,7.9,59.5,8.04,6.6,10.8,8.98,113.43067286411147,high
19,28,119,789,147,41,19,18,6,0,8,8,64,84,73,1.3197278911564625,15.272727272727273,19,4,4,37,2.135135135135135,15,0.8333333333333334,0.16666666666666666,5.0,6.2727272727272725,1,2.142911132026924,44,470,357,92,147,108,41,18,6.228061224489797,1.4757554636097145,5.0,83.25,6.6,5.8,8.0,6.18,54.2809030401979,elementary
21,153,273,2397,412,128,85,41,15,2,9,60,122,294,222,1.5194174757281553,10.681818181818182,52,2,4,117,1.9487179487179487,46,0.5517241379310345,0.4482758620689655,1.2307692307692308,5.1923076923076925,3,2.251438308204527,102,1129,939,241,449,378,101,25,5.672468109232816,1.7613969091903336,4.6,78.85,7.97,5.8,9.5,4.82,61.66458609002646,middle
9,49,58,495,104,28,20,7,2,0,4,4,38,78,47,1.2788461538461537,10.909090909090908,4,0,1,33,1.6666666666666667,11,1.0,0.0,5.0,16.0,0,2.419105414387136,24,298,228,81,115,76,21,0,5.96503663003663,1.7569843736510404,4.3,85.08,2.53,2.1,6.4,5.02,168.89447524475526,elementary
16,63,97,1010,174,47,40,9,7,12,1,1,70,103,94,1.2873563218390804,12.5,15,1,1,55,1.7636363636363637,33,1.0,0.0,25.0,4.5,0,1.918163178716118,54,565,424,110,242,165,22,13,5.97802343159486,1.5490020457125722,3.0,93.74,7.4,5.7,4.6,4.56,109.18259999999998,elementary
26,22,71,632,104,27,26,3,7,0,4,13,64,63,55,1.5865384615384615,12.1,7,1,0,33,1.606060606060606,16,0.8888888888888888,0.1111111111111111,8.0,2.625,1,3.0347926973644066,54,549,426,120,234,169,5,30,5.811502849002848,2.1626483635412206,7.3,60.92,9.72,7.7,8.8,6.47,132.63515236923075,middle
8,26,72,645,110,33,17,13,3,8,4,16,56,67,54,1.518181818181818,14.11111111111111,13,0,0,33,2.3333333333333335,9,0.6666666666666666,0.3333333333333333,2.0,9.375,3,2.605794560063436,42,467,322,70,194,130,58,14,5.3768907563025214,1.8278452312098927,7.1,67.04,8.05,6.9,10.7,6.48,68.75811628282827,elementary
25,63,94,959,160,51,21,13,5,0,5,23,91,90,86,1.5875,16.818181818181817,24,0,0,54,2.0185185185185186,17,1.0,0.0,14.0,5.222222222222222,0,2.572928475006641,69,643,551,139,218,205,32,29,6.134932306255836,2.26553417342891,8.4,63.59,10.32,10.0,11.6,9.42,27.65057818181816,high
14,36,133,933,152,41,36,15,3,0,5,9,67,97,82,1.3289473684210527,10.5,11,0,1,46,2.108695652173913,25,1.0,0.0,17.0,2.9166666666666665,0,1.8653491240437103,53,611,442,69,299,209,54,8,5.702579365079365,1.3630145074224018,3.2,87.82,7.22,5.5,7.4,4.31,127.71794484210524,elementary
28,49,236,2068,326,99,51,44,10,0,4,79,149,218,194,1.7576687116564418,35.9,29,2,1,103,2.1262135922330097,35,0.9230769230769231,0.07692307692307693,12.0,6.909090909090909,2,2.7909997674504092,114,1071,914,222,362,304,160,28,5.48364924835513,1.8543559120824655,17.1,30.03,13.59,19.9,18.6,17.55,87.13600419141103,high
10,21,116,730,124,41,22,12,3,21,4,11,64,78,64,1.532258064516129,11.615384615384615,16,0,0,43,2.0930232558139537,13,0.8,0.2,4.0,1.875,2,2.560556895072481,42,451,323,85,168,110,55,11,6.038062442607896,1.4200649552876274,2.6,94.76,6.12,4.5,6.7,5.35,57.46917909677421,elementary
6,44,137,1198,185,54,36,27,11,0,14,31,104,129,113,1.6378378378378378,17.692307692307693,16,4,1,51,2.235294117647059,22,0.7333333333333333,0.26666666666666666,2.75,3.9,4,2.5614436214483214,72,656,508,142,219,148,49,11,5.491428571428572,1.7449641135047833,8.9,56.96,12.06,11.2,10.6,8.3,104.69533297297296,middle
40,44,236,2082,324,100,53,45,17,0,7,77,154,229,201,1.7901234567901234,36.0,21,1,1,98,2.2653061224489797,35,0.8518518518518519,0.14814814814814814,5.75,10.583333333333334,4,2.8702243424954816,125,1110,943,234,370,305,162,49,5.7012473899266345,1.8529516713445282,17.1,30.13,13.94,20.2,18.6,17.28,116.60704859259259,high
11,1,127,984,153,50,42,9,3,0,9,28,82,104,87,1.6339869281045751,12.714285714285714,18,2,2,47,1.851063829787234,33,0.6875,0.3125,2.2,4.153846153846154,3,2.5043002018621103,63,592,425,125,235,158,15,3,5.504647682067036,1.2793650995877717,7.5,60.41,12.1,9.7,10.1,7.24,70.52777015126048,middle
12,54,118,1363,205,79,40,14,6,0,3,44,89,139,122,1.7951219512195122,12.88888888888889,16,3,2,75,1.7466666666666666,28,0.9047619047619048,0.09523809523809523,9.5,3.0,2,3.1120498475153933,61,674,543,130,309,238,45,6,6.3223372781065095,1.8205736510411241,9.0,51.34,13.2,10.6,11.3,6.53,118.85794356639566,elementary
24,54,81,843,142,49,22,9,6,0,5,12,72,87,79,1.443661971830986,11.5,18,1,1,48,1.75,14,1.0,0.0,14.0,3.4444444444444446,0,2.3163019901861093,54,501,406,132,158,106,25,10,5.8294753086419755,1.8649977007119865,4.9,78.14,9.14,6.9,8.2,6.01,60.34191808450703,elementary
11,1,127,912,139,43,42,9,3,0,10,25,77,97,81,1.6474820143884892,12.538461538461538,17,2,2,43,1.6744186046511629,32,0.6428571428571429,0.35714285714285715,1.8,4.25,3,2.4509894973399207,60,513,373,123,222,164,19,3,5.732183557183557,1.3345270429076095,7.5,60.61,12.86,10.1,9.9,7.16,64.97014060431653,middle
11,93,154,1597,261,59,53,27,25,0,13,40,111,165,149,1.628352490421456,14.380952380952381,26,0,0,69,2.101449275362319,45,0.8,0.2,4.0,4.571428571428571,6,2.611335280179228,84,654,525,154,185,159,72,34,5.785283981251723,2.0070405784691503,8.2,58.79,10.37,8.8,11.0,8.04,91.26680596825398,high
18,26,119,791,144,41,18,22,4,0,8,8,64,85,75,1.3472222222222223,15.0,19,1,1,39,2.1794871794871793,14,0.8571428571428571,0.14285714285714285,6.0,6.7,1,2.183152646608812,46,468,356,90,156,117,41,17,6.377040816326532,1.8672536040957093,4.9,83.56,7.0,6.3,8.0,6.07,51.20261777777776,middle
8,24,133,761,137,47,24,12,2,23,6,6,60,93,71,1.4087591240875912,13.23076923076923,18,0,0,50,2.04,12,0.8,0.2,4.0,2.625,2,2.0368233523405457,44,438,308,102,162,104,48,7,6.41319745069745,1.5033982886209607,4.4,84.88,4.22,3.2,7.0,6.03,53.29750137226276,elementary
16,139,530,3391,598,226,78,62,11,0,27,119,126,399,334,1.5819397993311037,16.404761904761905,74,1,1,174,2.367816091954023,47,0.918918918918919,0.08108108108108109,11.333333333333334,4.961538461538462,1,2.4286532979505466,94,850,643,182,302,212,69,30,5.93947619047619,1.3409065911855145,7.7,65.42,8.29,7.6,11.5,7.59,60.11657014301639,middle
6,61,88,758,131,46,21,11,2,0,13,18,73,88,73,1.549618320610687,10.666666666666666,12,0,0,39,1.9230769230769231,17,0.9166666666666666,0.08333333333333333,11.0,3.272727272727273,1,2.4121171108291,61,754,660,159,276,231,43,3,5.586091269841271,2.0332294759075427,5.5,71.1,7.45,5.5,9.2,5.62,104.04108863104325,elementary
7,28,131,1087,162,50,32,22,13,3,13,35,91,118,100,1.771604938271605,14.357142857142858,6,3,0,42,1.880952380952381,16,0.7777777777777778,0.2222222222222222,3.5,2.75,2,2.8004629246952355,64,558,463,134,145,106,49,26,5.107448107448108,1.2599638456781317,9.0,51.24,13.09,11.1,11.5,9.55,167.88551691005293,high
6,29,131,1051,151,43,32,24,14,0,10,38,84,113,93,1.8410596026490067,10.0,6,1,0,39,1.8461538461538463,19,0.8,0.2,4.0,2.4444444444444446,2,3.1086631654174086,64,527,433,103,150,111,52,34,5.386159079016223,1.606789242503528,9.6,44.3,14.13,11.5,11.5,9.6,168.06132688741724,high
14,32,96,780,119,39,38,9,5,0,8,28,64,91,72,1.6974789915966386,10.285714285714286,10,3,3,30,2.2,31,0.6153846153846154,0.38461538461538464,1.6,4.153846153846154,3,2.3164639486984595,51,475,292,82,228,125,25,7,5.111023896738182,1.1691998644630224,6.6,62.85,11.68,9.0,10.0,6.76,113.61044121008402,elementary
28,81,86,1004,177,62,23,10,4,0,8,30,91,99,96,1.5593220338983051,18.09090909090909,20,0,0,61,1.9508196721311475,16,1.0,0.0,12.0,7.666666666666667,0,2.3956667660020203,68,608,545,159,204,191,15,24,6.087240537240537,2.0864740301715092,7.2,72.05,8.81,8.7,11.0,8.47,71.93065434411915,high
36,66,165,1539,243,79,35,23,4,0,5,32,70,141,135,1.6502057613168724,18.133333333333333,31,1,1,67,2.1641791044776117,32,0.95,0.05,19.0,7.6,1,2.4701849622860803,52,485,373,99,171,132,27,12,4.749017384731671,1.5342301217301217,8.9,56.96,12.17,10.8,10.7,6.54,54.053257013991725,middle
9,21,65,454,83,34,11,3,2,0,9,12,47,54,42,1.4457831325301205,16.142857142857142,10,0,0,35,1.6857142857142857,3,0.6666666666666666,0.3333333333333333,2.0,2.0,1,2.2063001149925574,33,357,289,126,110,71,15,3,6.990070346320348,2.309798534798535,5.6,76.32,5.73,5.6,10.0,7.17,64.32075763166952,high
15,137,530,3385,596,223,87,50,13,0,27,119,126,396,323,1.5855704697986577,16.357142857142858,74,3,3,178,2.269662921348315,54,0.9230769230769231,0.07692307692307693,12.0,5.392857142857143,1,2.4236296956757197,93,852,626,199,321,212,49,28,5.904002206943383,1.2612909941304458,7.6,65.52,8.34,7.7,11.5,7.56,59.64629991179288,middle
8,16,131,990,145,48,24,23,8,0,11,36,88,103,90,1.8206896551724139,12.642857142857142,11,1,0,41,1.7560975609756098,18,0.75,0.25,3.0,1.9,2,2.998422097918994,64,677,566,171,135,96,62,24,5.134384651296416,1.4532911532911532,9.7,44.0,13.78,11.2,11.8,10.23,121.73095657142856,high
14,36,133,929,152,39,36,15,3,0,5,9,65,96,81,1.2894736842105263,10.5,11,0,1,45,2.1333333333333333,26,1.0,0.0,17.0,3.0,0,1.8639563966878254,53,631,462,69,313,223,47,8,6.042881944444444,1.2935700629779576,3.2,87.82,7.1,5.4,7.4,4.31,127.71794484210524,elementary
15,39,67,789,143,41,44,4,1,0,1,8,60,90,78,1.3216783216783217,14.181818181818182,3,0,0,45,1.488888888888889,35,1.0,0.0,16.0,1.875,0,1.9126353530765683,43,521,394,64,351,267,4,3,5.228365384615384,1.7236770414214024,4.8,83.66,7.53,6.4,6.1,5.48,187.6810048111888,elementary
6,73,110,991,178,52,43,14,2,2,6,24,64,120,92,1.4606741573033708,10.35,17,1,1,54,1.6666666666666667,32,0.6111111111111112,0.3888888888888889,1.5714285714285714,3.3846153846153846,5,2.306410709810373,48,583,477,102,295,231,38,8,5.872456709956709,1.9861901001625313,4.4,79.36,6.58,4.5,7.9,4.68,99.51702101573035,elementary
18,44,191,1333,225,84,36,17,9,0,8,47,84,161,125,1.6177777777777778,12.238095238095237,28,1,1,66,2.0,23,0.6666666666666666,0.3333333333333333,2.0,4.428571428571429,4,2.487594901719677,67,757,627,162,337,285,45,17,5.676165038665039,1.5209739997693992,7.5,60.61,9.26,7.1,11.2,6.24,62.58769739682538,elementary
23,44,363,2202,372,98,62,36,18,0,27,48,154,240,190,1.5268817204301075,14.466666666666667,45,3,3,103,2.1262135922330097,40,0.8181818181818182,0.18181818181818182,4.5,3.9583333333333335,6,2.731017425778384,106,1044,867,209,361,316,76,24,5.781341857730746,1.6788895402351838,6.9,67.35,9.32,7.9,9.8,6.57,65.06421503655912,high
7,35,131,1009,145,46,26,24,13,0,13,41,86,109,94,1.903448275862069,13.846153846153847,6,1,0,41,2.024390243902439,17,0.8,0.2,4.0,2.4444444444444446,2,2.9326486427513188,65,568,478,140,133,94,63,28,5.301332001332001,1.631068931068931,9.7,44.0,14.18,11.7,11.9,10.46,162.97836,high
10,45,81,656,118,43,23,10,4,0,4,10,52,93,60,1.5,10.0,8,4,3,35,2.342857142857143,14,0.9090909090909091,0.09090909090909091,10.0,4.416666666666667,1,2.151941728556458,40,472,352,91,178,101,45,7,7.049374791874792,1.6677199253241632,4.2,79.87,6.05,4.3,8.0,4.04,133.71313966101695,elementary
28,42,94,881,143,45,24,14,6,0,9,26,90,89,84,1.6713286713286712,15.363636363636363,17,0,0,49,1.8775510204081634,16,1.0,0.0,14.0,6.125,0,2.5167053967609667,70,627,552,131,217,191,37,33,6.0746632996633,2.145483809120173,8.9,56.86,10.78,9.9,12.2,9.37,66.90225393006992,high
39,35,86,855,147,47,21,13,5,0,5,32,84,86,77,1.6666666666666667,16.4,17,0,0,52,1.8269230769230769,14,1.0,0.0,11.0,6.2,0,2.51702518838661,59,461,366,114,173,128,38,26,5.9477777777777785,2.1515242015711937,7.4,66.23,8.92,7.7,11.2,8.08,70.03449331156463,high
41,40,182,1331,233,64,43,26,7,0,6,36,124,142,128,1.536480686695279,11.041666666666666,21,2,2,73,1.643835616438356,33,0.95,0.05,19.0,3.4615384615384617,1,2.6688308986173563,94,967,874,240,301,275,65,22,5.617636615085594,1.6206312434144947,6.4,68.67,7.93,6.2,10.6,8.37,105.54631264663804,high
16,143,215,1947,344,107,73,34,7,2,7,30,96,245,180,1.4186046511627908,9.925,44,3,4,103,1.9029126213592233,36,0.47619047619047616,0.5238095238095238,0.9090909090909091,4.894736842105263,2,2.122618603280365,76,814,655,213,304,233,87,13,6.069622877122877,1.693672159085693,4.3,79.56,6.57,4.6,7.9,3.94,60.196000241860446,elementary
7,35,131,1004,145,46,26,24,13,0,13,40,86,109,94,1.896551724137931,13.846153846153847,6,1,0,40,2.025,17,0.8,0.2,4.0,2.4444444444444446,2,2.9388860354916133,64,562,472,134,133,94,63,28,5.335964035964037,1.631068931068931,9.7,44.0,13.95,11.5,11.9,10.46,162.97836,high
8,18,1,143,23,11,7,0,0,0,2,0,16,18,16,1.3478260869565217,10.0,0,2,0,9,1.7777777777777777,5,1.0,0.0,3.0,3.5,0,1.1016399529843415,12,151,133,53,44,31,0,0,6.984223646723647,1.6464743589743591,3.9,80.58,9.12,7.2,3.1,3.08,216.69836,elementary
32,48,69,801,141,38,32,14,9,0,3,15,88,94,79,1.475177304964539,12.461538461538462,9,1,0,43,1.697674418604651,22,1.0,0.0,15.0,3.0,0,2.1158537712300225,66,774,589,147,337,259,53,25,5.45810322156476,2.281169241456015,5.1,77.43,7.87,6.1,8.1,6.31,136.60360187234045,middle
14,1,264,1611,277,62,62,24,4,0,15,36,103,155,129,1.4981949458483754,17.27777777777778,24,0,0,82,1.6097560975609757,47,0.782608695652174,0.21739130434782608,3.6,3.3125,5,2.430646001556347,76,662,498,113,229,158,67,21,5.251333333333333,1.6099301648643753,6.9,72.76,9.68,9.0,10.6,8.04,104.83516680946651,middle
32,39,133,1052,184,39,43,18,11,0,5,28,106,120,96,1.608695652173913,14.714285714285714,11,3,3,53,1.6981132075471699,29,0.7222222222222222,0.2777777777777778,2.6,4.777777777777778,5,2.694463052941587,79,788,639,198,316,245,44,40,6.149260417002354,1.6688122762475313,7.3,66.54,8.34,7.3,10.6,8.74,139.7591007701863,high
24,69,268,1855,323,85,68,33,18,0,3,40,178,224,175,1.5077399380804954,12.517241379310345,32,3,3,99,1.7373737373737375,47,0.896551724137931,0.10344827586206896,8.666666666666666,3.142857142857143,3,2.564783317937699,135,1511,1311,354,549,471,119,43,6.1309264809264805,1.948086473069364,6.6,68.16,8.16,6.6,9.7,7.72,93.42250796455639,high
32,67,94,980,168,45,29,13,6,0,9,22,98,93,86,1.5416666666666667,16.416666666666668,19,1,0,57,1.7543859649122806,24,0.9473684210526315,0.05263157894736842,18.0,4.333333333333333,1,2.269590638566054,66,635,533,122,212,186,27,31,5.932407407407408,2.4021642608599127,7.6,65.62,8.98,8.2,10.5,8.48,73.14371885714283,high
7,26,469,2678,457,140,84,37,11,0,27,39,218,291,246,1.411378555798687,13.186046511627907,56,4,4,151,1.9536423841059603,64,0.9534883720930233,0.046511627906976744,20.5,4.4,1,2.1984485717118067,164,1866,1649,459,583,474,175,17,6.448351131439367,1.7517219142996328,5.2,77.23,7.11,5.9,8.4,5.66,64.16413420304309,elementary
14,1,1,97,15,8,1,2,0,0,0,3,14,11,10,1.6,5.666666666666667,1,0,0,5,2.2,2,1.0,0.0,1.0,1.0,0,2.3036203390894663,10,152,144,43,10,10,23,0,6.097159090909091,1.8,1.7,91.78,9.6,7.1,3.1,2.0,138.555544,elementary
6,25,250,1364,254,68,55,17,7,0,9,11,94,177,127,1.3188976377952757,9.06060606060606,19,1,1,83,2.0120481927710845,41,0.896551724137931,0.10344827586206896,8.666666666666666,1.75,3,2.4574877575467506,70,726,552,113,308,224,46,23,6.342219387755103,1.6034956116389767,2.9,88.74,4.66,2.9,5.8,3.98,125.88683312049626,elementary
14,31,96,760,119,34,41,7,5,0,8,24,64,87,68,1.6302521008403361,10.214285714285714,9,3,3,29,1.9310344827586208,35,0.5384615384615384,0.46153846153846156,1.1666666666666667,4.3076923076923075,4,2.4356124850617356,48,457,286,68,228,144,16,13,5.518658424908425,1.2667000987824786,5.4,71.31,10.75,8.2,8.8,5.42,123.95344611764706,elementary
8,30,145,988,172,52,24,25,13,6,6,17,66,120,93,1.4709302325581395,14.071428571428571,16,0,0,49,2.6122448979591835,17,0.8,0.2,4.0,6.076923076923077,5,2.1218939059179833,53,557,410,104,196,132,66,20,5.9078588078588075,1.541178564543226,5.8,75.61,7.82,6.6,9.8,5.95,99.58468042524915,middle
