orig_split,orig_idx,source_dataset,education_level,llm_judge_label,judge_raw_response
train,15421,scienceqa,high,high,high
train,15422,scienceqa,high,high,high
train,15423,scienceqa,high,high,high
train,15424,scienceqa,high,middle,middle
train,15425,scienceqa,high,middle,middle
train,15426,scienceqa,high,middle,middle
train,15427,scienceqa,high,middle,middle
train,15428,scienceqa,high,middle,middle
train,15429,scienceqa,high,middle,middle
train,15430,scienceqa,high,middle,middle
train,15431,scienceqa,high,middle,middle
train,15432,scienceqa,high,middle,middle
train,15433,scienceqa,high,high,high
train,15434,scienceqa,high,high,high
train,15435,scienceqa,high,middle,middle
train,15436,scienceqa,high,middle,middle
train,15437,scienceqa,high,middle,middle
train,15438,scienceqa,high,high,high
train,15439,scienceqa,high,high,high
train,15440,scienceqa,high,high,high
train,15441,scienceqa,high,middle,middle
train,15442,scienceqa,high,middle,middle
train,15443,scienceqa,high,middle,middle
train,15444,scienceqa,high,high,high
train,15445,scienceqa,high,middle,middle
train,15446,scienceqa,high,high,high
train,15447,scienceqa,high,high,high
train,15448,scienceqa,high,high,high
train,15449,scienceqa,high,middle,middle
train,15450,scienceqa,high,middle,middle
train,15451,scienceqa,high,middle,middle
train,15452,scienceqa,high,middle,middle
train,15453,scienceqa,high,middle,middle
train,15454,scienceqa,high,middle,middle
train,15455,scienceqa,high,middle,middle
train,15456,scienceqa,high,high,high
train,15457,scienceqa,high,high,high
train,15458,scienceqa,high,middle,middle
train,15459,scienceqa,high,high,high
train,15460,scienceqa,high,high,high
train,15461,scienceqa,high,middle,middle
train,15462,scienceqa,high,middle,middle
train,15463,scienceqa,high,middle,middle
train,15464,scienceqa,high,high,high
train,15465,scienceqa,high,middle,middle
train,15466,scienceqa,high,middle,middle
train,15467,scienceqa,high,middle,middle
train,15468,scienceqa,high,middle,middle
train,15469,scienceqa,high,middle,middle
train,15470,scienceqa,high,high,high
train,15471,scienceqa,high,middle,middle
train,15472,scienceqa,high,middle,middle
train,15473,scienceqa,high,middle,middle
train,15474,scienceqa,high,middle,middle
train,15475,scienceqa,high,high,high
train,15476,scienceqa,high,middle,middle
train,15477,scienceqa,high,high,high
train,15478,scienceqa,high,middle,middle
train,15479,scienceqa,high,middle,middle
train,15480,scienceqa,high,middle,middle
train,15481,scienceqa,high,high,high
train,15482,scienceqa,high,high,high
train,15483,scienceqa,high,middle,middle
train,15484,scienceqa,high,middle,middle
train,15485,scienceqa,high,high,high
train,15486,scienceqa,high,middle,middle
train,15487,scienceqa,high,middle,middle
train,15488,scienceqa,high,middle,middle
train,15489,scienceqa,high,high,high
train,15490,scienceqa,high,middle,middle
train,15491,scienceqa,high,middle,middle
train,15492,scienceqa,high,middle,middle
train,15493,scienceqa,high,middle,middle
train,15494,scienceqa,high,high,high
train,15495,scienceqa,high,middle,middle
train,15496,scienceqa,high,middle,middle
train,15497,scienceqa,high,middle,middle
train,15498,scienceqa,high,middle,middle
train,15499,scienceqa,high,middle,middle
train,15500,scienceqa,high,middle,middle
train,15501,scienceqa,high,middle,middle
train,15502,scienceqa,high,middle,middle
train,15503,scienceqa,high,high,high
train,15504,scienceqa,high,high,high
train,15505,scienceqa,high,middle,middle
train,15506,scienceqa,high,high,high
train,15507,scienceqa,high,middle,middle
train,15508,scienceqa,high,middle,middle
train,15509,scienceqa,high,middle,middle
train,15510,scienceqa,high,middle,middle
train,15511,scienceqa,high,middle,middle
train,15512,scienceqa,high,middle,middle
train,15513,scienceqa,high,middle,middle
train,15514,scienceqa,high,middle,middle
train,15515,scienceqa,high,high,high
train,15516,scienceqa,high,high,high
train,15517,scienceqa,high,high,high
train,15518,scienceqa,high,middle,middle
train,15519,scienceqa,high,middle,middle
train,15520,scienceqa,high,middle,middle
train,15521,scienceqa,high,high,high
train,15522,scienceqa,high,middle,middle
train,15523,scienceqa,high,middle,middle
train,15524,scienceqa,high,high,high
train,15525,scienceqa,high,middle,middle
train,15526,scienceqa,high,middle,middle
train,15527,scienceqa,high,middle,middle
train,15528,scienceqa,high,middle,middle
train,15529,scienceqa,high,middle,middle
train,15530,scienceqa,high,middle,middle
train,15531,scienceqa,high,high,high
train,15532,scienceqa,high,middle,middle
train,15533,scienceqa,high,middle,middle
train,15534,scienceqa,high,middle,middle
train,15535,scienceqa,high,high,high
train,15536,scienceqa,high,middle,middle
train,15537,scienceqa,high,middle,middle
train,15538,scienceqa,high,middle,middle
train,15539,scienceqa,high,high,high
train,15540,scienceqa,high,middle,middle
train,15541,scienceqa,high,high,high
train,15542,scienceqa,high,middle,middle
train,15543,scienceqa,high,middle,middle
train,15544,scienceqa,high,high,high
train,15545,scienceqa,high,middle,middle
train,15546,scienceqa,high,middle,middle
train,15547,scienceqa,high,middle,middle
train,15548,scienceqa,high,middle,middle
train,15549,scienceqa,high,high,high
train,15550,scienceqa,high,middle,middle
train,15551,scienceqa,high,high,high
train,15552,scienceqa,high,high,high
train,15553,scienceqa,high,middle,middle
train,15554,scienceqa,high,middle,middle
train,15555,scienceqa,high,high,high
train,15556,scienceqa,high,middle,middle
train,15557,scienceqa,high,middle,middle
train,15558,scienceqa,high,high,high
train,15559,scienceqa,high,middle,middle
train,15560,scienceqa,high,middle,middle
train,15561,scienceqa,high,middle,middle
train,15562,scienceqa,high,middle,middle
train,15563,scienceqa,high,middle,middle
train,15564,scienceqa,high,high,high
train,15565,scienceqa,high,middle,middle
train,15566,scienceqa,high,middle,middle
train,15567,scienceqa,high,middle,middle
train,15568,scienceqa,high,middle,middle
train,15569,scienceqa,high,middle,middle
train,15570,scienceqa,high,middle,middle
train,15571,scienceqa,high,middle,middle
train,15572,scienceqa,high,middle,middle
train,15573,scienceqa,high,middle,middle
train,15574,scienceqa,high,middle,middle
train,15575,scienceqa,high,middle,middle
train,15576,scienceqa,high,high,high
train,15577,scienceqa,high,middle,middle
train,15578,scienceqa,high,middle,middle
train,15579,scienceqa,high,high,high
train,15580,scienceqa,high,high,high
train,15581,scienceqa,high,high,high
train,15582,scienceqa,high,middle,middle
train,15583,scienceqa,high,high,high
train,15584,scienceqa,high,middle,middle
train,15585,scienceqa,high,middle,middle
train,15586,scienceqa,high,high,high
train,15587,scienceqa,high,middle,middle
train,15588,scienceqa,high,high,high
train,15589,scienceqa,high,middle,middle
train,15590,scienceqa,high,middle,middle
train,15591,scienceqa,high,middle,middle
train,15592,scienceqa,high,high,high
train,15593,scienceqa,high,high,high
train,15594,scienceqa,high,middle,middle
train,15595,scienceqa,high,middle,middle
train,15596,scienceqa,high,high,high
train,15597,scienceqa,high,middle,middle
train,15598,scienceqa,high,middle,middle
train,15599,scienceqa,high,middle,middle
train,15600,scienceqa,high,middle,middle
train,15601,scienceqa,high,middle,middle
train,15602,scienceqa,high,high,high
train,15603,scienceqa,high,middle,middle
train,15604,scienceqa,high,middle,middle
train,15605,scienceqa,high,middle,middle
train,15606,scienceqa,high,high,high
train,15607,scienceqa,high,high,high
train,15608,scienceqa,high,middle,middle
train,15609,scienceqa,high,middle,middle
train,15610,scienceqa,high,middle,middle
train,15611,scienceqa,high,middle,middle
train,15612,scienceqa,high,middle,middle
train,15613,scienceqa,high,middle,middle
train,15614,scienceqa,high,high,high
train,15615,scienceqa,high,middle,middle
train,15616,scienceqa,high,high,high
train,15617,scienceqa,high,middle,middle
train,15618,scienceqa,high,high,high
train,15619,scienceqa,high,middle,middle
train,15620,scienceqa,high,high,high
train,15621,scienceqa,high,middle,middle
train,15622,scienceqa,high,middle,middle
train,15623,scienceqa,high,high,high
train,15624,scienceqa,high,high,high
train,15625,scienceqa,high,middle,middle
train,15626,scienceqa,high,middle,middle
train,15627,scienceqa,high,middle,middle
train,15628,scienceqa,high,middle,middle
train,15629,scienceqa,high,middle,middle
train,15630,scienceqa,high,high,high
train,15631,scienceqa,high,middle,middle
train,15632,scienceqa,high,high,high
train,15633,scienceqa,high,middle,middle
train,15634,scienceqa,high,middle,middle
train,15635,scienceqa,high,middle,middle
train,15636,scienceqa,high,middle,middle
train,15637,scienceqa,high,middle,middle
train,15638,scienceqa,high,middle,middle
train,15639,scienceqa,high,middle,middle
train,15640,scienceqa,high,middle,middle
train,15641,scienceqa,high,high,high
train,15642,scienceqa,high,middle,middle
train,15643,scienceqa,high,middle,middle
train,15644,scienceqa,high,middle,middle
train,15645,scienceqa,high,middle,middle
train,15646,scienceqa,high,high,high
train,15647,scienceqa,high,middle,middle
train,15648,scienceqa,high,high,high
train,15649,scienceqa,high,high,high
train,15650,scienceqa,high,middle,middle
train,15651,scienceqa,high,middle,middle
train,15652,scienceqa,high,high,high
train,15653,scienceqa,high,middle,middle
train,15654,scienceqa,high,high,high
train,15655,scienceqa,high,middle,middle
train,15656,scienceqa,high,middle,middle
train,15657,scienceqa,high,middle,middle
train,15658,scienceqa,high,middle,middle
train,15659,scienceqa,high,middle,middle
train,15660,scienceqa,high,middle,middle
train,15661,scienceqa,high,middle,middle
train,15662,scienceqa,high,high,high
train,15663,scienceqa,high,high,high
train,15664,scienceqa,high,middle,middle
train,15665,scienceqa,high,middle,middle
train,15666,scienceqa,high,middle,middle
train,15667,scienceqa,high,middle,middle
train,15668,scienceqa,high,middle,middle
train,15669,scienceqa,high,middle,middle
train,15670,scienceqa,high,middle,middle
train,15671,scienceqa,high,high,high
train,15672,scienceqa,high,middle,middle
train,15673,scienceqa,high,high,high
train,15674,scienceqa,high,middle,middle
train,15675,scienceqa,high,high,high
train,15676,scienceqa,high,high,high
train,15677,scienceqa,high,middle,middle
train,15678,scienceqa,high,middle,middle
train,15679,scienceqa,high,middle,middle
train,15680,scienceqa,high,middle,middle
train,15681,scienceqa,high,high,high
train,15682,scienceqa,high,middle,middle
train,15683,scienceqa,high,middle,middle
train,15684,scienceqa,high,middle,middle
train,15685,scienceqa,high,middle,middle
train,15686,scienceqa,high,middle,middle
train,15687,scienceqa,high,middle,middle
train,15688,scienceqa,high,middle,middle
train,15689,scienceqa,high,middle,middle
train,15690,scienceqa,high,middle,middle
train,15691,scienceqa,high,high,high
train,15692,scienceqa,high,middle,middle
train,15693,scienceqa,high,middle,middle
train,15694,scienceqa,high,middle,middle
train,15695,scienceqa,high,middle,middle
train,15696,scienceqa,high,middle,middle
train,15697,scienceqa,high,middle,middle
train,15698,scienceqa,high,high,high
train,15699,scienceqa,high,middle,middle
train,15700,scienceqa,high,middle,middle
train,15701,scienceqa,high,middle,middle
train,15702,scienceqa,high,middle,middle
train,15703,scienceqa,high,middle,middle
train,15704,scienceqa,high,high,high
train,15705,scienceqa,high,middle,middle
train,15706,scienceqa,high,middle,middle
train,15707,scienceqa,high,middle,middle
train,15708,scienceqa,high,middle,middle
train,15709,scienceqa,high,high,high
train,15710,scienceqa,high,high,high
train,15711,scienceqa,high,middle,middle
train,15712,scienceqa,high,middle,middle
train,15713,scienceqa,high,middle,middle
train,15714,scienceqa,high,middle,middle
train,15715,scienceqa,high,high,high
train,15716,scienceqa,high,middle,middle
train,15717,scienceqa,high,middle,middle
train,15718,scienceqa,high,middle,middle
train,15719,scienceqa,high,high,high
train,15720,scienceqa,high,middle,middle
train,15721,scienceqa,high,middle,middle
train,15722,scienceqa,high,middle,middle
train,15723,scienceqa,high,high,high
train,15724,scienceqa,high,middle,middle
train,15725,scienceqa,high,middle,middle
train,15726,scienceqa,high,middle,middle
train,15727,scienceqa,high,middle,middle
train,15728,scienceqa,high,middle,middle
train,15729,scienceqa,high,middle,middle
train,15730,scienceqa,high,high,high
train,15731,scienceqa,high,middle,middle
train,15732,scienceqa,high,middle,middle
train,15733,scienceqa,high,middle,middle
train,15734,scienceqa,high,high,high
train,15735,scienceqa,high,middle,middle
train,15736,scienceqa,high,middle,middle
train,15737,scienceqa,high,middle,middle
train,15738,scienceqa,high,high,high
train,15739,scienceqa,high,middle,middle
train,15740,scienceqa,high,middle,middle
train,15741,scienceqa,high,middle,middle
train,15742,scienceqa,high,high,high
train,15743,scienceqa,high,middle,middle
train,15744,scienceqa,high,middle,middle
train,15745,scienceqa,high,middle,middle
train,15746,scienceqa,high,high,high
train,15747,scienceqa,high,middle,middle
train,15748,scienceqa,high,middle,middle
train,15749,scienceqa,high,middle,middle
train,15750,scienceqa,high,middle,middle
train,15751,scienceqa,high,middle,middle
train,15752,scienceqa,high,middle,middle
train,15753,scienceqa,high,high,high
train,15754,scienceqa,high,middle,middle
train,15755,scienceqa,high,middle,middle
train,15756,scienceqa,high,middle,middle
train,15757,scienceqa,high,middle,middle
train,15758,scienceqa,high,middle,middle
train,15759,scienceqa,high,middle,middle
train,15760,scienceqa,high,middle,middle
train,15761,scienceqa,high,middle,middle
train,15762,scienceqa,high,middle,middle
train,15763,scienceqa,high,middle,middle
train,15764,scienceqa,high,middle,middle
train,15765,scienceqa,high,middle,middle
train,15766,scienceqa,high,high,high
train,15767,scienceqa,high,middle,middle
train,15768,scienceqa,high,high,high
train,15769,scienceqa,high,middle,middle
train,15770,scienceqa,high,middle,middle
train,15771,scienceqa,high,middle,middle
train,15772,scienceqa,high,middle,middle
train,15773,scienceqa,high,high,high
train,15774,scienceqa,high,middle,middle
train,15775,scienceqa,high,high,high
train,15776,scienceqa,high,middle,middle
train,15777,scienceqa,high,high,high
train,15778,scienceqa,high,middle,middle
train,15779,scienceqa,high,middle,middle
train,15780,scienceqa,high,middle,middle
train,15781,scienceqa,high,middle,middle
train,15782,scienceqa,high,high,high
train,15783,scienceqa,high,middle,middle
